"d []","dw [mm]","h [mm]","h_s [mm]","l [mm]","l_inset [mm]","l_s [mm]","ls [mm]","w [mm]","w_inset [mm]","w_s [mm]","Freq [GHz]","dB(St(port1_T1,port1_T1)) []"
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.323608344347375,10,26.8,-1.76515028656249
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.323608344347375,10,26.9,-1.91109345816949
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.323608344347375,10,27,-2.0778196318497
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.323608344347375,10,27.1,-2.269247481995
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.323608344347375,10,27.2,-2.49014946722858
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.323608344347375,10,27.3,-2.74633420722017
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.323608344347375,10,27.4,-3.04484548519164
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.323608344347375,10,27.5,-3.39415086225998
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.323608344347375,10,27.6,-3.80425349813971
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.323608344347375,10,27.7,-4.28657652769621
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.323608344347375,10,27.8,-4.85329016348189
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.323608344347375,10,27.9,-5.51537463159956
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.323608344347375,10,28,-6.27795067280537
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.323608344347375,10,28.1,-7.13007419856619
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.323608344347375,10,28.2,-8.02492092124991
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.323608344347375,10,28.3,-8.85020668553566
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.323608344347375,10,28.4,-9.41340694688292
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.323608344347375,10,28.5,-9.51001487850686
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.323608344347375,10,28.6,-9.08370710776122
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.323608344347375,10,28.7,-8.28438436375211
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.323608344347375,10,28.8,-7.33118583918933
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.323608344347375,10,28.9,-6.38300642644431
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.323608344347375,10,29,-5.5186487063241
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.323608344347375,10,29.1,-4.76472190248377
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.323608344347375,10,29.2,-4.12181889825707
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.323608344347375,10,29.3,-3.57970338738209
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.323608344347375,10,29.4,-3.12477700260353
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.323608344347375,10,29.5,-2.74342716843733
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.323608344347375,10,29.6,-2.42336847433907
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.323608344347375,10,29.7,-2.15404856129536
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.323608344347375,10,29.8,-1.92663864387261
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.323608344347375,10,29.9,-1.73385744140046
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.323608344347375,10,30,-1.5697452880372
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,26,-1.07022307495784
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,26.1,-1.13053423963347
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,26.2,-1.19708844841116
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,26.3,-1.27080733228727
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,26.4,-1.35278290162436
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,26.5,-1.44431457362168
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,26.6,-1.54695518727428
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,26.7,-1.66256826675642
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,26.8,-1.79339928505639
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,26.9,-1.94216417344566
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,27,-2.11215869007591
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,27.1,-2.30739221366998
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,27.2,-2.5327484497798
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,27.3,-2.7941721418201
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,27.4,-3.09887249828919
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,27.5,-3.45551511205105
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,27.6,-3.87433290434471
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,27.7,-4.36699798634062
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,27.8,-4.94590666014633
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,27.9,-5.62212794846305
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,28,-6.40044971420501
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,28.1,-7.26852357204312
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,28.2,-8.17580158101928
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,28.3,-9.00258911505223
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,28.4,-9.54724673957695
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,28.5,-9.6046619820964
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,28.6,-9.13370050235071
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,28.7,-8.30087473521425
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,28.8,-7.32921090330206
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,28.9,-6.37333913394629
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,29,-5.50715632968437
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,29.1,-4.75407736811569
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,29.2,-4.11299282351489
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,29.3,-3.57285572868024
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,29.4,-3.11972437436998
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,29.5,-2.7398712723351
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,29.6,-2.42100054773998
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,29.7,-2.15259216019507
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,29.8,-1.92586295460911
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,29.9,-1.73357733979277
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.27962292937647,10,10,2.89833384122367,0.324054514251529,10,30,-1.56981612012732
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,26,-1.06289956797975
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,26.1,-1.12256049949667
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,26.2,-1.18838171736314
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,26.3,-1.26127061236264
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,26.4,-1.34230210905114
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,26.5,-1.43275504463112
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,26.6,-1.53415737871569
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,26.7,-1.64834246047731
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,26.8,-1.77751906809559
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,26.9,-1.92435843241508
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,27,-2.09210184086646
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,27.1,-2.28469241520076
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,27.2,-2.5069336822337
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,27.3,-2.76467438850379
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,27.4,-3.06501111148163
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,27.5,-3.41648230588138
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,27.6,-3.82918835852492
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,27.7,-4.31468828295522
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,27.8,-4.88534419514499
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,27.9,-5.5524044669347
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,28,-6.32134151511433
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,28.1,-7.18157992489792
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,28.2,-8.08636485207986
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,28.3,-8.92231027975875
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,28.4,-9.49343233991083
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,28.5,-9.59047813930266
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,28.6,-9.15617230016217
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,28.7,-8.3447939117177
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,28.8,-7.3799897065091
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,28.9,-6.42241249589365
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,29,-5.55087233061077
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,29.1,-4.79149114521041
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,29.2,-4.14438931994802
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,29.3,-3.59898001099947
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,29.4,-3.14142281638612
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,29.5,-2.75793940743273
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,29.6,-2.43612887128805
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,29.7,-2.16535619934503
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,29.8,-1.93673181541112
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,29.9,-1.74292860949722
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.29049430070882,10,10,2.89833384122367,0.324054514251529,10,30,-1.57795164915545
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.30136567204116,10,10,2.89833384122367,0.324054514251529,10,26,-1.07080684910945
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.30136567204116,10,10,2.89833384122367,0.324054514251529,10,26.1,-1.131016381158
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.30136567204116,10,10,2.89833384122367,0.324054514251529,10,26.2,-1.19745207346496
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.30136567204116,10,10,2.89833384122367,0.324054514251529,10,26.3,-1.27103204759827
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.30136567204116,10,10,2.89833384122367,0.324054514251529,10,26.4,-1.35284396934577
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.30136567204116,10,10,2.89833384122367,0.324054514251529,10,26.5,-1.44418183107315
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.30136567204116,10,10,2.89833384122367,0.324054514251529,10,26.6,-1.54659163625899
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.30136567204116,10,10,2.89833384122367,0.324054514251529,10,26.7,-1.66192821300383
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.30136567204116,10,10,2.89833384122367,0.324054514251529,10,26.8,-1.79242585883492
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.30136567204116,10,10,2.89833384122367,0.324054514251529,10,26.9,-1.94078598991125
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.30136567204116,10,10,2.89833384122367,0.324054514251529,10,27,-2.11028530085488
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.30136567204116,10,10,2.89833384122367,0.324054514251529,10,27.1,-2.30490784180049
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.30136567204116,10,10,2.89833384122367,0.324054514251529,10,27.2,-2.52950326171147
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.30136567204116,10,10,2.89833384122367,0.324054514251529,10,27.3,-2.78996995354015
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.30136567204116,10,10,2.89833384122367,0.324054514251529,10,27.4,-3.09345328476839
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.30136567204116,10,10,2.89833384122367,0.324054514251529,10,27.5,-3.44852993308649
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.30136567204116,10,10,2.89833384122367,0.324054514251529,10,27.6,-3.86530786877471
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.30136567204116,10,10,2.89833384122367,0.324054514251529,10,27.7,-4.35528290100226
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.30136567204116,10,10,2.89833384122367,0.324054514251529,10,27.8,-4.9306042627743
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.30136567204116,10,10,2.89833384122367,0.324054514251529,10,27.9,-5.60200552862857
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.30136567204116,10,10,2.89833384122367,0.324054514251529,10,28,-6.37386067072318
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.30136567204116,10,10,2.89833384122367,0.324054514251529,10,28.1,-7.23345119431188
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.30136567204116,10,10,2.89833384122367,0.324054514251529,10,28.2,-8.1303545926499
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.30136567204116,10,10,2.89833384122367,0.324054514251529,10,28.3,-8.94657725103781
0.343581601031675,0.894661380361795,0.3,10,2.3902198131557,1.30136567204116,10,10,2.89833384122367,0.324054514251529,10,28.4,-9.48487284560779
