"d []","dw [mm]","Freq [GHz]","l [mm]","l_inset [mm]","Phi [deg]","w [mm]","w_inset [mm]","Theta [deg]","RealizedGainPhi []"
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-72,0.183375793179781
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-70,0.193857661963366
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-68,0.205895363180286
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-66,0.21989461290006
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-64,0.236242487579126
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-62,0.255276301049749
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-60,0.277251855612059
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-58,0.302314591892618
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-56,0.330477483584805
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-54,0.361609220845401
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-52,0.39543522893703
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-50,0.431552465819722
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-48,0.469456987588753
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-46,0.508581334038641
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-44,0.54833726338184
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-42,0.588158569521946
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-40,0.627538796147135
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-38,0.666059569094116
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-36,0.703406779620783
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-34,0.73937364593204
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-32,0.773851430952297
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-30,0.806810041874189
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-28,0.838271729612102
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-26,0.868281597989545
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-24,0.896878654647852
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-22,0.924070761116544
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-20,0.949816155791376
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-18,0.974013321661663
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-16,0.996499945095535
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-14,1.01706066392963
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-12,1.03544233780312
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-10,1.05137479059734
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-8,1.0645944531915
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-6,1.07486812056618
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-4,1.08201413728216
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-2,1.08591870913203
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,0,1.08654564753192
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,2,1.08393861116863
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,4,1.0782157339395
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,6,1.0695573373596
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,8,1.05818814298745
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,10,1.04435595927272
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,12,1.02830916500496
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,14,1.01027541529952
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,16,0.990443847508789
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,18,0.968952682561577
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,20,0.945883546640009
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,22,0.921263142783614
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,24,0.895072155561376
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,26,0.8672605470727
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,28,0.837767762711483
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,30,0.806545860484788
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,32,0.773583245119635
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,34,0.73892655389908
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,36,0.702698322605999
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,38,0.665108364883979
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,40,0.626457320148067
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,42,0.587131536163899
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,44,0.547589298183087
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,46,0.508339315424411
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,48,0.469913225426679
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,50,0.43283456821423
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,52,0.397587117572065
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,54,0.364585568081476
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,56,0.334151339624813
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,58,0.306495701156184
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,60,0.281711604508472
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,62,0.259774664161007
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,64,0.240552746489461
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,66,0.223822768563571
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,68,0.209292660593971
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,70,0.196626092707241
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,72,0.185467536233099
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,74,0.175465502667768
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,76,0.166292313086736
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,78,0.157659393855228
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,80,0.149327750715997
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,82,0.141113829621846
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,84,0.132891347430706
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,86,0.124589836537073
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,88,0.11619061758031
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,90,0.107720762858915
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,92,0.0992454340019785
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,94,0.0908588605416297
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,96,0.0826742287111525
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,98,0.0748128784233179
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,100,0.0673934129976149
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,102,0.0605215228301953
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,104,0.054281411882982
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,106,0.0487296206828196
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,108,0.0438917443360601
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,110,0.0397621041186298
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,112,0.0363059647780878
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,114,0.0334635425770493
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,116,0.031154941714576
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,118,0.0292853318970324
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,120,0.0277500732621215
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,122,0.0264399456092187
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,124,0.0252469423048881
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,126,0.0240710773670815
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,128,0.0228282729416561
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,130,0.0214587430005117
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,132,0.0199346002119067
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,134,0.0182649736809884
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,136,0.0164969673400913
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,138,0.0147113909025541
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,140,0.0130132393679306
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,142,0.0115180986863038
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,144,0.0103366587129277
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,146,0.00956001598256976
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,148,0.00924829878879301
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,150,0.00942439610507109
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,152,0.0100734441723649
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,154,0.0111475352329167
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,156,0.0125741638927468
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,158,0.0142664196854526
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,160,0.0161329278898734
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,162,0.0180859568250562
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,164,0.0200467809056871
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,166,0.0219481185187209
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,168,0.0237340828902875
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,170,0.0253584842409178
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,172,0.0267824653563529
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,174,0.0279723644013047
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,176,0.0288984438756135
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,178,0.0295347872339374
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,180,0.029860327845927
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-180,0.0296472610635635
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-178,0.0297332328222485
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-176,0.0295763409972102
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-174,0.0291649284433751
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-172,0.0284939061380807
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-170,0.0275666372380115
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-168,0.026396702221429
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-166,0.0250094516927951
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-164,0.0234431800955521
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-162,0.0217496536382778
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-160,0.0199936464124643
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-158,0.0182511311901778
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-156,0.016605873825849
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-154,0.0151444025049101
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-152,0.0139496385696045
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-150,0.0130938220389325
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-148,0.0126316563141912
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-146,0.0125947444660691
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-144,0.0129883285498751
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-142,0.0137910543637441
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-140,0.0149580066291575
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-138,0.0164266887708081
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-136,0.0181250863446528
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-134,0.0199805821550646
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-132,0.0219283743501357
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-130,0.023918209998402
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-128,0.025918635215224
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-126,0.0279184701260427
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-124,0.0299257113589704
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-122,0.0319644337996974
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-120,0.0340704460443513
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-118,0.0362864528822463
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-116,0.0386573474379827
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-114,0.0412260723976026
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-112,0.0440303215599981
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-110,0.0471002351885213
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-108,0.0504571737747767
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-106,0.054113608607587
