"d [mm]","dw [mm]","Freq [GHz]","Phi [deg]","w [mm]","w_inset [mm]","Theta [deg]","db(RealizedGainPhi) []"
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,168,-12.1989487450287
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,170,-11.3806441041741
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,172,-10.7428554684272
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,174,-10.2791995791578
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,176,-9.97453821678861
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,178,-9.81348647394851
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,180,-9.78359455830547
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-180,-9.94537980155084
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-178,-10.007601664653
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-176,-10.1996468706464
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-174,-10.5283634848655
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-172,-11.0021638600605
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-170,-11.626388506551
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-168,-12.3942228641383
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-166,-13.2680896695998
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-164,-14.1471536260418
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-162,-14.8376944537002
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-160,-15.1029198478398
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-158,-14.8496029367436
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-156,-14.2448236473031
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-154,-13.5701346211165
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-152,-13.046481786904
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-150,-12.7994301033722
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-148,-12.8898405800184
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-146,-13.3398464919392
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-144,-14.1388355673807
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-142,-15.2299054449225
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-140,-16.4829131519172
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-138,-17.6879025015468
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-136,-18.6417209934958
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-134,-19.3066661996381
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-132,-19.8233977880319
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-130,-20.3394135469276
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-128,-20.8813783718551
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-126,-21.3611944882153
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-124,-21.6656897005389
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-122,-21.7390840528101
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-120,-21.5654846938859
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-118,-21.1011170026591
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-116,-20.297723219828
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-114,-19.2047756461627
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-112,-17.9840138497074
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-110,-16.813479644539
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-108,-15.8137336649811
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-106,-15.0387392065744
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-104,-14.4904569518484
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-102,-14.1288082473379
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-100,-13.874815634541
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-98,-13.6193429654446
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-96,-13.2543632744953
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-94,-12.7235242025526
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-92,-12.0502872558947
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-90,-11.3115580647156
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-88,-10.5864919194323
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-86,-9.92503208921593
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-84,-9.34383878233275
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-82,-8.83595007305681
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-80,-8.3831033864079
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-78,-7.96557593027416
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-76,-7.56716548805149
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-74,-7.17499696952204
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-72,-6.77659095398046
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-70,-6.35847379181827
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-68,-5.90950307571558
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-66,-5.42796379237161
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-64,-4.92719601763482
