"d []","dw [mm]","Freq [GHz]","l [mm]","l_inset [mm]","Phi [deg]","w [mm]","w_inset [mm]","Theta [deg]","dB(RealizedGainPhi) []"
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-96,-10.7678161287568
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-94,-10.3552762894691
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-92,-9.97259313870318
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-90,-9.62014495255128
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-88,-9.29716448737549
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-86,-9.00184445189413
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-84,-8.73140685060249
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-82,-8.48214535251892
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-80,-8.24946058231356
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-78,-8.02791864159618
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-76,-7.81137162017909
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-74,-7.59318150389456
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-72,-7.3665799463274
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-70,-7.12517029412246
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-68,-6.8635343370198
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-66,-6.57785410095488
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-64,-6.2664199299777
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-62,-5.92989501690296
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-60,-5.57125538490323
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-58,-5.19540890117906
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-56,-4.80858124946849
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-54,-4.41760503774057
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-52,-4.02924642428982
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-50,-3.64966397559753
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-48,-3.28404192340533
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-46,-2.93639583351774
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-44,-2.60952239742612
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-42,-2.3050557088932
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-40,-2.0235941975643
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-38,-1.7648692792885
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-36,-1.52793450153699
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-34,-1.31136033381883
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-32,-1.11342410003088
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-30,-0.932287050261932
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-28,-0.76615180006729
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-26,-0.613394031421078
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-24,-0.472663118965346
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-22,-0.342947712195118
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-20,-0.223604476078929
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-18,-0.114351031988125
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-16,-0.0152272089195004
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-14,0.0734685776458345
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-12,0.151259187087643
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-10,0.217575594850278
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-8,0.271841990576643
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-6,0.313551823689732
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-4,0.342329351730648
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,-2,0.357973155872908
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,0,0.360479764501838
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,2,0.350046866436347
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,4,0.327056650118576
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,6,0.292040714053594
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,8,0.245628909477163
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,10,0.188485492404133
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,12,0.121237065556024
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,14,0.0443978471280513
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,16,-0.041701414362453
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,18,-0.13697430590261
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,20,-0.241623288887075
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,22,-0.356163034230563
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,24,-0.481419529533445
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,26,-0.618504098397556
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,28,-0.768763552971677
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,30,-0.933709334340678
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,32,-1.11492945118033
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,34,-1.31398726451613
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,36,-1.53231083155293
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,38,-1.77107590129901
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,40,-2.0310851166995
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,42,-2.31264592056106
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,44,-2.6154504809365
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,46,-2.93846300268611
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,48,-3.27982331846595
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,50,-3.63678061706529
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,52,-4.00567695849181
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,54,-4.38200526648208
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,56,-4.76056793434504
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,58,-5.13575612425307
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,60,-5.50195262811203
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,62,-5.8540320796516
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,64,-6.18789680214719
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,66,-6.50095736580874
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,68,-6.79246001090012
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,70,-7.06358850863729
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,72,-7.31732097200779
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,74,-7.55808255116663
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,76,-7.79127825712358
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,78,-8.02280147479058
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,80,-8.25859476515425
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,82,-8.50430421864824
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,84,-8.76503295095119
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,86,-9.04517383968147
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,88,-9.34828939911366
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,90,-9.67700579654846
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,92,-10.0328946474984
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,94,-10.4163271396191
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,96,-10.8262984803873
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,98,-11.2602363546765
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,100,-11.7138254914102
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,102,-12.1809015288233
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,104,-12.6534886467822
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,106,-13.122069692056
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,108,-13.5761715917617
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,110,-14.0053064180663
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,112,-14.4002201801069
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,114,-14.7542808488515
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,116,-15.0647305689716
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,118,-15.3334984965436
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,120,-15.5673586597218
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,122,-15.7773944259186
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,124,-15.9779121241762
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,126,-16.1850447124938
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,128,-16.4152694353737
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,130,-16.6839572150941
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,132,-17.0039246968324
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,134,-17.3838094925057
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,136,-17.825958853931
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,138,-18.3234626454321
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,140,-18.8561458164739
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,142,-19.3861920478392
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,144,-19.8561982265837
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,146,-20.1954138166364
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,148,-20.3393814775704
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,150,-20.2574646888216
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,152,-19.9682201610829
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,154,-19.5282114634439
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,156,-19.0052088331686
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,158,-18.456850041766
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,160,-17.9228680737711
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,162,-17.4265851024492
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,164,-16.9795535606816
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,166,-16.5860270330157
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,168,-16.2462754521306
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,170,-15.9587670920824
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,172,-15.7214944818363
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,174,-15.5327082275823
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,176,-15.3912554251783
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,178,-15.2966615341496
0.296113923912609,0.84660607829797,28,2.19244930665735,1.2584224433474,0,2.88371162727687,0.346213320460124,180,-15.2490542832917
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-180,-15.2801542236463
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-178,-15.2675786844275
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-176,-15.2905555525504
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-174,-15.3513908478121
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-172,-15.4524801064362
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-170,-15.5961620879623
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-168,-15.7845032678532
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-166,-16.018958296371
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-164,-16.2998347608943
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-162,-16.6254765476371
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-160,-16.9910799265555
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-158,-17.3871021315668
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-156,-17.7973826624088
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-154,-18.1974785629872
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-152,-18.5543704466707
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-150,-18.8293356596747
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-148,-18.9853969925062
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-146,-18.9981063944827
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-144,-18.864467340903
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-142,-18.6040252955646
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-140,-18.2512627863993
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-138,-17.8444997116596
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-136,-17.4171991585121
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-134,-16.9939186230378
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-132,-16.5899356334915
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-130,-16.2127132539036
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-128,-15.8638787062946
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-126,-15.5410838382902
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-124,-15.2395551725894
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-122,-14.9533298401425
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-120,-14.6762218068712
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-118,-14.4025548341032
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-116,-14.12767949391
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-114,-13.84828038405
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-112,-13.5624814281159
0.296113923912609,0.840255858944204,28,2.19244930665735,1.2584224433474,0,2.90322329736048,0.361950632230115,-110,-13.2697692427616
